SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_PHONE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT
100177,Cash loans,M,N,N,One child,112500.0,312682.5,33309.0,297000.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.010643,1,1,0,3.0,2
100178,Cash loans,F,N,Y,No child,119250.0,679500.0,28917.0,679500.0,Unaccompanied,Private worker,Higher education,Separated,Owner,0.0088659999999999,1,1,1,1.0,2
100179,Cash loans,F,Y,N,No child,202500.0,675000.0,53329.5,675000.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.031329,1,0,0,2.0,2
100180,Cash loans,F,N,Y,One child,315000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.020713,1,0,0,3.0,3
100181,Cash loans,F,N,Y,No child,157500.0,245619.0,12667.5,166500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.022625,1,0,1,1.0,2
100182,Revolving loans,F,N,Y,One child,112500.0,135000.0,6750.0,135000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Separated,Owner,0.020246,1,0,0,2.0,3
100183,Cash loans,F,N,Y,No child,103500.0,239850.0,23494.5,225000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Separated,Owner,0.018634,0,0,1,1.0,2
100185,Cash loans,M,N,Y,No child,58500.0,187704.0,10903.5,148500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.018029,0,0,0,2.0,3
100186,Cash loans,F,N,Y,No child,117000.0,269550.0,13095.0,225000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Not Married,Owner,0.00702,0,0,1,1.0,2
100188,Cash loans,F,N,N,One child,225000.0,1325475.0,56290.5,1125000.0,Unaccompanied,Private worker,Higher education,Married,No or low rent,0.002506,1,0,0,3.0,2
100189,Cash loans,F,N,Y,No child,135000.0,263844.0,14440.5,189000.0,Unaccompanied,Private worker,Incomplete higher,Separated,Owner,0.020713,1,0,1,1.0,3
100190,Cash loans,M,Y,N,No child,162000.0,263686.5,24781.5,238500.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.022625,1,0,1,2.0,2
100191,Cash loans,F,N,Y,No child,112500.0,544491.0,17563.5,454500.0,Unaccompanied,Private worker,Higher education,Separated,Owner,0.030755,1,0,0,1.0,2
100192,Cash loans,F,N,N,No child,111915.0,225000.0,21037.5,225000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Not Married,No or low rent,0.018801,1,1,0,1.0,2
100193,Cash loans,F,Y,N,No child,225000.0,296280.0,15124.5,225000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Separated,Owner,0.020246,1,1,0,1.0,3
100194,Revolving loans,F,N,Y,Two children,157500.0,315000.0,15750.0,315000.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.020246,1,0,1,4.0,3
100195,Cash loans,M,Y,Y,No child,90000.0,336150.0,9373.5,202500.0,Unaccompanied,Commercial associate,Higher education,Not Married,Owner,0.030755,1,0,0,1.0,2
100196,Cash loans,F,Y,Y,No child,164250.0,755190.0,32125.5,675000.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.018029,1,0,0,2.0,3
100197,Cash loans,F,N,N,Two children,157500.0,497520.0,28692.0,450000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.003813,1,0,0,4.0,2
100198,Cash loans,M,Y,Y,One child,135000.0,531000.0,32616.0,531000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.028663,1,0,0,3.0,2
100199,Cash loans,F,N,Y,No child,112500.0,269550.0,18891.0,225000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.022625,1,0,0,2.0,2
100200,Cash loans,F,N,N,No child,216000.0,450000.0,27193.5,450000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Widow,Owner,0.026392,1,1,1,1.0,2
100201,Cash loans,F,N,Y,One child,180000.0,675000.0,36747.0,675000.0,Unaccompanied,Commercial associate,Higher education,Not Married,Owner,0.035792,1,0,0,2.0,2
100202,Cash loans,F,N,N,No child,67500.0,127350.0,6597.0,112500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Not Married,Owner,0.019101,0,0,0,1.0,2
100203,Cash loans,F,N,N,No child,54000.0,119925.0,11097.0,112500.0,Other,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Widow,Owner,0.010276,0,0,0,1.0,2
100204,Cash loans,F,N,Y,One child,81000.0,532494.0,30699.0,454500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.009334,0,0,1,3.0,2
100205,Cash loans,F,N,Y,No child,63000.0,808650.0,26217.0,675000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.018209,1,0,0,2.0,3
100206,Cash loans,M,Y,N,One child,157500.0,318528.0,25294.5,252000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.0228,1,0,1,3.0,2
100207,Cash loans,F,N,Y,No child,157500.0,700830.0,22738.5,585000.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.01885,1,0,0,2.0,2
100208,Cash loans,M,N,N,One child,180000.0,888840.0,29016.0,675000.0,Family,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.007114,1,0,0,3.0,2
100209,Revolving loans,M,N,Y,> Three children,180000.0,540000.0,27000.0,540000.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.02461,1,0,0,5.0,2
100210,Cash loans,F,N,Y,One child,202500.0,771493.5,25627.5,666000.0,Unaccompanied,Private worker,Higher education,Separated,Owner,0.005313,1,0,0,2.0,2
100211,Cash loans,M,N,N,> Three children,225000.0,746280.0,49873.5,675000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.006233,1,1,0,5.0,2
100213,Cash loans,F,N,N,Two children,49500.0,278460.0,19930.5,225000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.031329,1,0,0,4.0,2
100214,Cash loans,F,N,Y,One child,202500.0,436032.0,28516.5,360000.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.032561,1,0,1,3.0,1
100215,Cash loans,F,Y,N,No child,90000.0,227520.0,8172.0,180000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.025164,0,0,1,2.0,2
100216,Cash loans,F,N,N,No child,90000.0,67500.0,6705.0,67500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,No or low rent,0.018209,1,1,1,2.0,3
100217,Cash loans,F,N,N,No child,180000.0,254700.0,25321.5,225000.0,Family,Private worker,Lower Secondary & Secondary,Separated,Owner,0.00496,1,0,0,1.0,2
100218,Cash loans,M,Y,Y,No child,337500.0,876078.0,49050.0,765000.0,Unaccompanied,Commercial associate,Higher education,Not Married,Owner,0.072508,1,0,0,1.0,1
100219,Cash loans,M,N,Y,One child,315000.0,2250000.0,83515.5,2250000.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.032561,1,0,0,3.0,1
100220,Cash loans,F,N,Y,No child,225000.0,1040985.0,30568.5,909000.0,Unaccompanied,Commercial associate,Higher education,Not Married,Owner,0.0038179999999999,1,0,0,1.0,2
100221,Cash loans,F,N,Y,No child,225000.0,684054.0,77494.5,630000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Widow,Owner,0.006629,1,0,1,1.0,2
100224,Cash loans,F,Y,Y,Two children,225000.0,1256400.0,36864.0,900000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.0196889999999999,1,0,0,4.0,2
100225,Cash loans,M,Y,N,Two children,157500.0,720000.0,28552.5,720000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,No or low rent,0.030755,1,0,1,4.0,2
100226,Revolving loans,F,N,N,Two children,112500.0,270000.0,13500.0,270000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.0096569999999999,1,0,0,4.0,2
100227,Cash loans,M,N,N,No child,292500.0,1024740.0,55719.0,900000.0,Unaccompanied,Private worker,Higher education,Not Married,Owner,0.006207,1,1,1,1.0,2
100228,Cash loans,F,N,N,One child,121500.0,1102500.0,32364.0,1102500.0,Unaccompanied,Public worker,Lower Secondary & Secondary,Married,No or low rent,0.0096569999999999,1,1,1,3.0,2
100229,Cash loans,F,N,Y,No child,157500.0,544491.0,16047.0,454500.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.010147,1,0,0,2.0,2
100230,Revolving loans,F,N,N,No child,135000.0,405000.0,20250.0,405000.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.0084739999999999,1,1,0,2.0,2
100231,Cash loans,M,Y,Y,One child,108000.0,912240.0,30276.0,787500.0,Family,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.018634,1,0,0,3.0,2
100233,Cash loans,F,N,Y,No child,216000.0,679671.0,28926.0,607500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.010966,1,0,0,2.0,2
100234,Revolving loans,F,N,N,No child,67500.0,180000.0,9000.0,180000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Widow,No or low rent,0.003069,1,0,0,1.0,3
100235,Cash loans,F,N,Y,No child,135000.0,364896.0,19926.0,315000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.016612,1,0,0,2.0,2
100236,Cash loans,M,Y,Y,No child,112500.0,312768.0,20353.5,270000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.028663,1,0,0,2.0,2
100237,Cash loans,F,N,N,Two children,144000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Tenant,0.010966,1,1,1,4.0,2
100238,Cash loans,M,Y,Y,Two children,135000.0,781920.0,50148.0,675000.0,Family,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.035792,1,0,0,4.0,2
100239,Cash loans,F,N,Y,One child,225000.0,1483231.5,51687.0,1354500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.010147,1,0,0,3.0,2
100240,Cash loans,M,N,Y,Two children,135000.0,590337.0,28530.0,477000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.018029,1,0,1,4.0,3
100242,Cash loans,M,Y,Y,No child,90000.0,101880.0,10827.0,90000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,No or low rent,0.005144,1,1,0,2.0,2
100243,Cash loans,M,N,Y,No child,112500.0,161730.0,13833.0,135000.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.028663,1,1,1,2.0,2
100244,Cash loans,M,N,N,One child,247500.0,447768.0,35505.0,405000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.010006,1,1,0,3.0,2
100246,Cash loans,F,N,Y,No child,135000.0,495216.0,26995.5,427500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.008019,1,0,0,2.0,2
100247,Cash loans,F,N,Y,No child,225000.0,402939.0,19381.5,306000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.010147,1,0,1,2.0,2
100248,Cash loans,F,N,Y,No child,90000.0,808650.0,23643.0,675000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.007305,0,0,0,2.0,3
100249,Cash loans,F,N,Y,Two children,67500.0,76410.0,4513.5,67500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.0105,1,1,0,4.0,3
100250,Cash loans,F,Y,N,One child,72000.0,90000.0,6529.5,90000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,No or low rent,0.010966,1,0,0,3.0,2
100251,Cash loans,M,Y,Y,No child,202500.0,270000.0,14134.5,270000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.025164,1,0,1,2.0,2
100252,Cash loans,F,N,Y,No child,225000.0,490495.5,50391.0,454500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.006629,1,0,0,2.0,2
100254,Cash loans,M,Y,Y,No child,292500.0,1078200.0,34911.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.04622,1,0,1,2.0,1
100255,Cash loans,M,Y,Y,No child,315000.0,824544.0,52825.5,720000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.04622,1,0,0,1.0,1
100257,Cash loans,F,N,Y,No child,90000.0,312768.0,16119.0,270000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Not Married,Owner,0.018634,0,0,1,1.0,2
100258,Cash loans,F,N,Y,No child,135000.0,81000.0,9135.0,81000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.025164,1,0,0,2.0,2
100259,Cash loans,M,Y,Y,No child,180000.0,427500.0,21955.5,427500.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.018209,0,0,0,2.0,3
100260,Cash loans,M,N,Y,No child,180000.0,180000.0,20488.5,180000.0,Unaccompanied,Private worker,Higher education,Not Married,Tenant,0.0116569999999999,1,1,0,1.0,1
100261,Cash loans,F,N,Y,No child,90000.0,522000.0,22243.5,522000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.026392,1,1,0,2.0,2
100262,Cash loans,M,Y,Y,No child,315000.0,1575000.0,41548.5,1575000.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.008625,1,1,1,2.0,2
100263,Cash loans,F,N,Y,No child,108000.0,585000.0,32665.5,585000.0,Family,Pensioner/Student/Unemployed,Higher education,Widow,Owner,0.009549,0,0,1,1.0,2
100264,Cash loans,F,N,Y,No child,121500.0,1215000.0,48186.0,1215000.0,Unaccompanied,Pensioner/Student/Unemployed,Higher education,Married,Owner,0.018209,0,0,0,2.0,3
100265,Cash loans,F,N,Y,No child,112500.0,723996.0,34960.5,585000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Not Married,Owner,0.0196889999999999,1,0,1,1.0,2
100266,Cash loans,F,N,N,No child,157500.0,1256400.0,36864.0,900000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Widow,No or low rent,0.032561,1,0,0,1.0,1
100267,Cash loans,M,N,Y,No child,225000.0,675000.0,17937.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,Owner,0.026392,1,1,1,2.0,2
100268,Cash loans,F,N,N,No child,85500.0,225000.0,18040.5,225000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.014464,1,0,0,2.0,2
100269,Cash loans,M,N,Y,No child,180000.0,427450.5,23319.0,369000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.010276,1,0,0,2.0,2
100270,Revolving loans,F,N,Y,No child,90000.0,337500.0,16875.0,337500.0,Unaccompanied,Pensioner/Student/Unemployed,Higher education,Married,Owner,0.032561,0,0,1,2.0,1
100272,Revolving loans,F,N,Y,One child,135000.0,180000.0,9000.0,180000.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.010006,1,1,1,3.0,2
100273,Cash loans,F,N,Y,No child,157500.0,1710000.0,66262.5,1710000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.004849,1,0,0,2.0,2
100274,Cash loans,M,Y,Y,No child,308250.0,1305000.0,38281.5,1305000.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.026392,1,1,1,2.0,2
100275,Cash loans,F,Y,Y,No child,108000.0,646920.0,18670.5,540000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Widow,Owner,0.019101,0,0,0,1.0,2
100276,Cash loans,F,Y,Y,No child,135000.0,497520.0,39438.0,450000.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.025164,1,0,0,2.0,2
100277,Cash loans,M,Y,N,No child,67500.0,364896.0,16200.0,315000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.0060079999999999,0,0,1,2.0,2
100279,Cash loans,M,N,Y,No child,180000.0,254700.0,16407.0,225000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Widow,Owner,0.072508,0,0,0,1.0,1
100281,Cash loans,F,N,Y,One child,112500.0,675000.0,21906.0,675000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Widow,Owner,0.025164,1,1,0,2.0,2
100282,Revolving loans,F,Y,Y,No child,73341.0,135000.0,6750.0,135000.0,Unaccompanied,Commercial associate,Higher education,Not Married,Owner,0.018801,1,0,0,1.0,2
100283,Cash loans,F,N,Y,No child,135000.0,747000.0,38268.0,747000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.026392,1,0,0,2.0,2
100284,Cash loans,M,Y,Y,Two children,180000.0,675000.0,29862.0,675000.0,Unaccompanied,Private worker,Higher education,Married,No or low rent,0.015221,1,0,1,4.0,2
100285,Revolving loans,F,N,Y,No child,112500.0,180000.0,9000.0,180000.0,Family,Private worker,Lower Secondary & Secondary,Married,Tenant,0.028663,1,0,0,2.0,2
100286,Cash loans,M,Y,Y,One child,121500.0,263686.5,17298.0,238500.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.014464,1,0,0,3.0,2
100287,Cash loans,F,N,Y,No child,202500.0,225000.0,22383.0,225000.0,Family,Pensioner/Student/Unemployed,Higher education,Married,Owner,0.026392,0,0,1,2.0,2
100288,Cash loans,F,N,N,No child,157500.0,450000.0,21888.0,450000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.010032,1,0,0,2.0,2
100289,Cash loans,M,Y,N,No child,202500.0,526491.0,26878.5,454500.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.022625,1,1,1,2.0,2
100290,Cash loans,M,N,N,No child,135000.0,224136.0,17707.5,198000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Separated,Owner,0.022625,1,0,0,1.0,2
100291,Cash loans,F,N,N,One child,153000.0,292500.0,14355.0,292500.0,Unaccompanied,Private worker,Incomplete higher,Married,Owner,0.015221,1,1,1,3.0,2
100292,Cash loans,F,N,Y,No child,202500.0,675000.0,29862.0,675000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Married,Owner,0.028663,0,0,0,2.0,2
100293,Cash loans,F,N,Y,No child,202500.0,1271281.5,65956.5,1201500.0,Family,Private worker,Higher education,Married,Owner,0.019101,1,0,0,2.0,2
100294,Cash loans,F,N,Y,No child,157500.0,835380.0,35392.5,675000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Widow,Owner,0.00963,1,0,1,1.0,2
100295,Cash loans,M,Y,N,One child,225000.0,1019205.0,31032.0,774000.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Not Married,Owner,0.072508,1,0,0,2.0,1
100296,Cash loans,M,N,Y,One child,225000.0,223884.0,24241.5,202500.0,Unaccompanied,Commercial associate,Lower Secondary & Secondary,Married,Owner,0.04622,1,0,0,3.0,1
100297,Cash loans,M,Y,N,No child,135000.0,334152.0,17059.5,270000.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.026392,1,0,0,2.0,2
100298,Cash loans,F,N,Y,No child,270000.0,473760.0,48676.5,450000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.020713,1,0,0,2.0,3
100299,Revolving loans,F,N,Y,No child,112500.0,540000.0,27000.0,540000.0,Unaccompanied,Public worker,Lower Secondary & Secondary,Married,Owner,0.0060079999999999,1,0,0,2.0,2
100300,Cash loans,M,N,N,No child,63000.0,426645.0,22468.5,324000.0,Other,Commercial associate,Lower Secondary & Secondary,Not Married,Owner,0.018634,1,0,1,1.0,2
100301,Cash loans,M,N,Y,One child,112500.0,571486.5,31131.0,454500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.022625,1,0,0,3.0,2
100302,Cash loans,F,N,Y,No child,180000.0,187704.0,9256.5,148500.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.0196889999999999,1,0,0,2.0,2
100303,Cash loans,F,N,Y,No child,292500.0,254700.0,15709.5,225000.0,Unaccompanied,Pensioner/Student/Unemployed,Lower Secondary & Secondary,Widow,Owner,0.016612,0,0,0,1.0,2
100304,Revolving loans,F,N,Y,No child,225000.0,675000.0,33750.0,675000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Not Married,Owner,0.008019,1,0,1,1.0,2
100305,Cash loans,M,Y,Y,No child,135000.0,237024.0,15970.5,180000.0,Family,Private worker,Incomplete higher,Not Married,Owner,0.020713,1,0,0,1.0,3
100307,Cash loans,M,N,Y,No child,225000.0,451804.5,35824.5,369000.0,Unaccompanied,Public worker,Lower Secondary & Secondary,Married,Owner,0.01885,1,0,0,2.0,2
100308,Cash loans,M,N,N,No child,157500.0,208512.0,21892.5,180000.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.022625,1,1,0,2.0,2
100309,Cash loans,F,N,Y,No child,157500.0,263686.5,15268.5,238500.0,Unaccompanied,Public worker,Lower Secondary & Secondary,Married,Owner,0.0105,1,0,0,2.0,3
100310,Cash loans,M,N,N,No child,180000.0,1071000.0,31315.5,1071000.0,Unaccompanied,Private worker,Higher education,Married,Tenant,0.018029,1,1,0,2.0,3
100313,Cash loans,F,N,Y,No child,87750.0,1206954.0,35419.5,945000.0,Unaccompanied,Pensioner/Student/Unemployed,Higher education,Married,Owner,0.019101,0,0,1,2.0,2
100314,Cash loans,M,N,N,Two children,292500.0,239850.0,25960.5,225000.0,Unaccompanied,Private worker,Lower Secondary & Secondary,Married,Owner,0.01885,1,1,1,4.0,2
100315,Cash loans,F,Y,Y,One child,121500.0,288873.0,21064.5,238500.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.018029,1,0,0,3.0,3
100316,Cash loans,F,N,Y,No child,67500.0,622413.0,26500.5,495000.0,Family,Private worker,Lower Secondary & Secondary,Married,Owner,0.005002,1,0,1,2.0,3
100317,Cash loans,F,N,Y,No child,180000.0,630000.0,30438.0,630000.0,Unaccompanied,Private worker,Higher education,Married,Owner,0.030755,1,0,0,2.0,2
100318,Cash loans,F,N,N,No child,90000.0,381528.0,12109.5,315000.0,Unaccompanied,Private worker,Higher education,Not Married,Owner,0.018209,1,0,0,1.0,3
